ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είναι σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;
81,2/28/2024 20:04:56,"Backend, Frontend, Websites","JavaScript, PHP, HTML, CSS, MySQL",7,Όχι,Γυναίκα,Στον χώρο του εργοδότη,Χαλκίδα,Χαλκίδα,1 - 10,Ναι,ΙΕΚ,ΤΕΧΝΙΚΟΣ ΕΦΑΡΜΟΓΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ (Πολυμέσα/Web designer – Developer/ Video games),8991,8991,7,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP, HTML, CSS",Ναι,"Backend, Frontend, Backend, Frontend"
82,2/28/2024 20:11:58,Backend,Java,5,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Bachelor's,Μηχανικός Η/Υ και πληροφορικής,24000,24000,5,Ελλάδα,Υπόλοιπη Ελλάδα,Java,Ναι,Backend
83,2/28/2024 20:21:45,"Backend, Frontend","JavaScript, PHP",2,Όχι,Άντρας,Απομακρυσμένα,Λερος,Αθήνα,11 - 50,Όχι,Bachelor's,Πληροφορική,21000,21000,2,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
84,2/28/2024 20:32:07,"Frontend, Desktop apps","Python, JavaScript, Bash",13,Όχι,Άντρας,Στον χώρο του εργοδότη,Πάτρα,Πάτρα,101 - 200,Ναι,Master,Μηχανικός Πληροφορικής & Η/Υ,40000,40000,10+,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, JavaScript, Bash",Ναι,"Frontend, Desktop Apps"
85,2/28/2024 20:45:59,Backend,Java,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,14000,14000,1,Ελλάδα,Αττική,Java,N/A,Backend
86,2/28/2024 20:55:13,Backend,C#,5,Όχι,,Και τα δύο,Θεσσαλονίκη,,501+,Όχι,Λύκειο,,35000,35000,5,Ελλάδα,Υπόλοιπη Ελλάδα,C#,N/A,Backend
87,2/28/2024 21:16:34,Backend,Java,7,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,201 - 500,Ναι,Bachelor's,"Μηχανικός Πληροφορικής, Υπολογιστών και Τηλεπικοινωνιών",2200,30800,7,Ελλάδα,Αττική,Java,Ναι,Backend
88,2/28/2024 21:27:07,FULL STACK,"JavaScript, PHP, Bootstrap",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Bachelor's,Πληροφορικής και Τηλεπικοινωνιών ΕΚΠΑ,16800,16800,2,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
89,2/28/2024 21:43:30,QA,Java,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,ΤΕΙ Μηχανικών Πληροφορικής,18200,18200,3,Ελλάδα,Αττική,Java,Ναι,QA Engineer / QA Automation Engineer
90,2/28/2024 21:57:04,Backend,"C++, C#",2,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Software Engineer,16100,16100,2,Ελλάδα,Αττική,"C++, C#",Ναι,Backend
91,2/28/2024 22:05:15,"Frontend, Mobile apps","Java, JavaScript",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Computer Science,28000,28000,4,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Frontend, Mobile Apps"
92,2/28/2024 22:05:21,"Backend, Frontend, DevOps","Java, JavaScript",5,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,Πληροφορικη και Τηλεπικοινωνιες,29700,29700,5,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend, SRE / DevOps"
93,2/28/2024 22:10:37,"Backend, Frontend","JavaScript, PHP",14,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,51 - 100,Ναι,Bachelor's,Μηχανικός Πληροφορικής,30000,30000,10+,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
94,2/28/2024 22:22:46,"Backend, Frontend","C#, JavaScript",2,Όχι,Άντρας,Απομακρυσμένα,Πάτρα,Πάτρα,501+,Όχι,Master,Μηχανικων Η/Υ και Πληροφορικης,14000,14000,2,Ελλάδα,Υπόλοιπη Ελλάδα,"C#, JavaScript",Ναι,"Backend, Frontend"
95,2/28/2024 22:45:14,"Backend, Frontend, Mobile apps","JavaScript, PHP",2,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,Bachelor's,Μηχανικός πληροφορικής και ηλεκτρονικών συστημάτων,18300,18300,2,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",Ναι,"Backend, Frontend, Mobile Apps"
96,2/28/2024 22:46:23,Backend,"Java, JavaScript, Kotlin",6,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορικής και Τηλεπικοινωνιών ΕΚΠΑ,30000,30000,6,Ελλάδα,Αττική,"Java, JavaScript, Kotlin",Ναι,Backend
97,2/28/2024 22:47:09,DevOps,"Python, Bash",6,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,London,101 - 200,Όχι,Bachelor's,BSc in Computer Science,65000,65000,6,Εξωτερικό,-,"Python, Bash",Ναι,SRE / DevOps
98,2/28/2024 22:54:00,"Backend, Frontend","JavaScript, PHP",1,Ναι,Άντρας,Στον χώρο του εργοδότη,επαρχια,επαρχια,1 - 10,Ναι,Bachelor's,μηχανικος πληροφορικης ,9380,9380,1,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",Ναι,"Backend, Frontend"
99,2/28/2024 22:56:31,Backend,"Java, Kotlin",1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,Μηχανικός Πληροφορικής,12850,12850,1,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, Kotlin",Ναι,Backend
100,2/28/2024 23:28:39,Frontend,JavaScript,2,Όχι,Γυναίκα,Απομακρυσμένα,Καβάλα,Αθήνα,201 - 500,Ναι,Bachelor's,"Διαχείριση Πληροφοριακών Συστημάτων, Τμήμα Διοίκησης Επιχειρήσεων",12600,12600,2,Ελλάδα,Αττική,JavaScript,Όχι,Frontend
101,2/28/2024 23:31:29,Backend,Java,9,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Master,CEID,34600,34600,9,Ελλάδα,Αττική,Java,Ναι,Backend
102,2/29/2024 0:00:22,Frontend,JavaScript,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Theoretical Physics,21000,21000,2,Ελλάδα,Αττική,JavaScript,Όχι,Frontend
103,2/29/2024 0:17:21,Backend,PHP,6,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Όχι,Master,ΜΗΧΑΝΙΚΟΣ ΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε. / MSc. Software Engineering in Web and Mobile Apps,31080,31080,6,Ελλάδα,Αττική,PHP,Ναι,Backend
104,2/29/2024 1:01:40,"Backend, AI / ML","Python, SQL",7,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Sofia,11 - 50,Ναι,Master,BSc and MSc in Computer Science,40000,40000,7,Εξωτερικό,-,"Python, SQL",Ναι,"Backend, AI / ML"
105,2/29/2024 1:43:58,"Backend, Frontend, DevOps","Python, JavaScript, PHP",5,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,501+,Ναι,Bachelor's,Μηχανικός Υπολογιστών,33525,33525,5,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, JavaScript, PHP",Ναι,"Backend, Frontend, SRE / DevOps"
106,2/29/2024 1:50:00,"Backend, Frontend","JavaScript, PHP, Bash",7,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,ΜΕΤΑΛΛΕΙΟΛΟΓΟΣ,1300,18200,7,Ελλάδα,Αττική,"JavaScript, PHP, Bash",Όχι,"Backend, Frontend"
107,2/29/2024 1:54:18,"Backend, DevOps","Java, Python, JavaScript, Ruby, Bash",2,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,19704,19704,2,Ελλάδα,Αττική,"Java, Python, JavaScript, Ruby, Bash",N/A,"Backend, SRE / DevOps"
108,2/29/2024 3:12:50,Cybersecurity,"Python, Bash",9,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,msc,17000,17000,9,Ελλάδα,Αττική,"Python, Bash",N/A,Cybersecurity
109,2/29/2024 8:03:35,Backend,Go,16,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός Πληροφορικής ,43400,43400,10+,Ελλάδα,Αττική,Go,Ναι,Backend
110,2/29/2024 8:29:04,Backend,Java,6,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,"Stockholm, Brussels",201 - 500,Όχι,Bachelor's,Informatics Engineer,48750,48750,6,Εξωτερικό,-,Java,Ναι,Backend
111,2/29/2024 8:52:41,"Backend, Frontend","C#, JavaScript",2,Όχι,Άντρας,Και τα δύο,Αθήνα,,51 - 100,Ναι,Bachelor's,software engineer,17000,17000,2,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
112,2/29/2024 10:07:31,Gaming,C#,1,Όχι,Άντρας,Απομακρυσμένα,Ηράκλειο,Texas,1 - 10,Όχι,Λύκειο,,11400,11400,1,Εξωτερικό,-,C#,N/A,Gaming
113,2/29/2024 10:11:37,"Gaming, Embedded",C++,13,Όχι,Άντρας,Και τα δύο,Stuttgart,Stuttgart,501+,Όχι,Master,Electrical And Computer Engineering (ECE),71000,71000,10+,Εξωτερικό,-,C++,Ναι,"Gaming, FPGA / ASIC / Embedded"
114,2/29/2024 10:22:06,"Backend, Frontend","Python, JavaScript, SQL",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Electrical and Computer Engineering Integrated Master's  ,14000,14000,1,Ελλάδα,Αττική,"Python, JavaScript, SQL",Ναι,"Backend, Frontend"
115,2/29/2024 10:28:22,Solutions Engineer,"Python, Bash",11,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Munich,101 - 200,Όχι,Bachelor's,Physics,55000,55000,10+,Εξωτερικό,-,"Python, Bash",Όχι,Backend
116,2/29/2024 10:35:35,Frontend,"JavaScript, PHP",3,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Ναι,ΙΕΚ,ΤΕΧΝΙΚΟΣ ΕΦΑΡΜΟΓΩΝ ,14000,14000,3,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",Ναι,Frontend
117,2/29/2024 10:46:58,Fullstack,Java,4,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Master,Πληροφορικής,21000,21000,4,Ελλάδα,Υπόλοιπη Ελλάδα,Java,Ναι,"Backend, Frontend"
118,2/29/2024 11:18:11,AI / ML,"Python, Bash",5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Computer Science,24500,24500,5,Ελλάδα,Αττική,"Python, Bash",Ναι,AI / ML
119,2/29/2024 11:27:09,"Frontend, Mobile apps",JavaScript,3,Όχι,Άντρας,Και τα δύο,Ηράκλειο,Ηράκλειο,11 - 50,Όχι,Bachelor's,Business Management Administration,1440,20160,3,Ελλάδα,Υπόλοιπη Ελλάδα,JavaScript,Όχι,"Frontend, Mobile Apps"
120,2/29/2024 11:31:21,Frontend,JavaScript,5,Ναι,Άντρας,Απομακρυσμένα,Ηράκλειο,Αθήνα,11 - 50,Όχι,Λύκειο,,22400,22400,5,Ελλάδα,Αττική,JavaScript,N/A,Frontend
121,2/29/2024 11:37:15,Backend,Java,5,Όχι,Άντρας,Απομακρυσμένα,Πάτρα,Θεσσαλονίκη,51 - 100,Όχι,Master,"Integrated MsC, Computer Engineering (Πολυτεχνείο)",29060,29060,5,Ελλάδα,Υπόλοιπη Ελλάδα,Java,Ναι,Backend
122,2/29/2024 12:00:59,"Backend, Frontend",Java,4,Ναι,Άντρας,Απομακρυσμένα,Πάτρα,Brunswick,51 - 100,Όχι,Master,Integrated Master's Engineer,40000,40000,4,Εξωτερικό,-,Java,Ναι,"Backend, Frontend"
123,2/29/2024 12:02:44,DevOps,"Python, Bash, Terraform",7,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Bachelor of Science in Computer Engineering (Illinois Institute of Technology),77460,77460,7,Ελλάδα,Αττική,"Python, Bash, HCL",Ναι,SRE / DevOps
124,2/29/2024 12:04:28,"Backend, AI / ML","Python, JavaScript",3,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Master,Μηχανικός ηλεκτρονικών υπολογιστών και πληροφορικής ,19554,19554,3,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, JavaScript",Ναι,"Backend, AI / ML"
125,2/29/2024 12:08:04,BI,Python,10,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,Πληροφορική ΟΠΑ,40000,40000,10+,Ελλάδα,Αττική,Python,Ναι,BI / Data Analysis
126,2/29/2024 12:32:18,AI / ML,Python,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Πληροφορικής & Τηλεπικοινωνιών ΕΚΠΑ,20500,20500,1,Ελλάδα,Αττική,Python,Ναι,AI / ML
127,2/29/2024 13:14:43,"Backend, Frontend, Mobile apps","JavaScript, PHP",8,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,London,1 - 10,Όχι,Master,Civil Engineer,44500,44500,8,Εξωτερικό,-,"JavaScript, PHP",Όχι,"Backend, Frontend, Mobile Apps"
128,2/29/2024 13:18:27,"Backend, Frontend","Python, JavaScript",1,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Πληροφορικής και Τηλεπικοινωνιών,16065,16065,1,Ελλάδα,Αττική,"Python, JavaScript",Ναι,"Backend, Frontend"
129,2/29/2024 13:55:38,"Backend, Frontend, Mobile apps","Python, JavaScript, Dart",5,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Ναι,Master,Μεταπτυχιακή Εξιδικευση στα Πληροφοριακά Συστήματα,30000,30000,5,Ελλάδα,Αττική,"Python, JavaScript, Dart",Ναι,"Backend, Frontend, Mobile Apps"
130,2/29/2024 14:44:57,Data Engineering,"Python, JavaScript, Bash, SQL",6,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Zürich,101 - 200,Όχι,Master,Computer Engineering and Informatics,41864,41864,6,Εξωτερικό,-,"Python, JavaScript, Bash, SQL",Ναι,Data Scientist / Data Engineer
131,2/29/2024 15:00:09,Backend,Java,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,19600,19600,1,Ελλάδα,Αττική,Java,N/A,Backend
132,2/29/2024 16:09:50,"Backend, Frontend, Desktop apps","Java, Python",2,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός Πληροφορικής,18130,18130,2,Ελλάδα,Αττική,"Java, Python",Ναι,"Backend, Frontend, Desktop Apps"
133,2/29/2024 16:50:16,AI / ML,Python,4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"Economics, Data Science",30800,30800,4,Ελλάδα,Αττική,Python,Ναι,AI / ML
134,2/29/2024 16:58:37,Backend,JavaScript,4,Όχι,Άντρας,Απομακρυσμένα,Ρεθυμνο,Madrid,101 - 200,Όχι,Master,Μηχανικός Πληροφορικής ΤΕ,24611,24611,4,Εξωτερικό,-,JavaScript,Ναι,Backend
135,2/29/2024 18:49:32,"Backend, Frontend, DevOps, Cybersecurity, Embedded","JavaScript, PHP, Bash, terraform, kubernetes",12,Ναι,Άντρας,Και τα δύο,Stuttgart,Stuttgart,101 - 200,Όχι,Bachelor's,BSc Computing,40000,40000,10+,Εξωτερικό,-,"JavaScript, PHP, Bash, HCL",Ναι,"Backend, Frontend, SRE / DevOps, Cybersecurity, FPGA / ASIC / Embedded"
136,2/29/2024 21:44:42,Testing in C#,C#,14,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Master,Applied Informatics. MBA.,42000,42000,10+,Ελλάδα,Αττική,C#,Ναι,QA Engineer / QA Automation Engineer
137,2/29/2024 22:50:57,SDET,"Java, Python, JavaScript",4,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός Πληροφορικής ,32000,32000,4,Ελλάδα,Αττική,"Java, Python, JavaScript",Ναι,QA Engineer / QA Automation Engineer
138,2/29/2024 23:05:12,Backend,PHP,1,Ναι,Άντρας,Απομακρυσμένα,Βέροια,Βέροια,1 - 10,Ναι,Bachelor's,Πληροφορικής,800,11200,1,Ελλάδα,Υπόλοιπη Ελλάδα,PHP,Ναι,Backend
139,3/1/2024 0:03:02,Backend,Java,5,Όχι,Άντρας,Και τα δύο,Αθήνα,,51 - 100,Όχι,Bachelor's,Computer Science,22850,22850,5,Ελλάδα,Αττική,Java,Ναι,Backend
140,3/1/2024 0:49:58,"Backend, Frontend",JavaScript,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Επιστήμη Υπολογιστών,14000,14000,1,Ελλάδα,Αττική,JavaScript,Ναι,"Backend, Frontend"
141,3/1/2024 1:33:56,"Backend, Frontend","C#, Angular",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός Ηλεκτρονικών Υπολογιστών και Πληροφορικής,25000,25000,2,Ελλάδα,Αττική,"C#, TypeScript",Ναι,"Backend, Frontend"
142,3/1/2024 2:16:14,Mobile apps,"Java, Kotlin",3,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Master,"Μηχανικός Ηλεκτρονικών Υπολογιστικών Συστημάτων (BSc), Πληροφοριακά Συστήματα (MSc) ",20300,20300,3,Ελλάδα,Αττική,"Java, Kotlin",Ναι,Mobile Apps
143,3/1/2024 10:17:28,Backend,C#,4,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,"BSc Informatics, MBA",18500,18500,4,Ελλάδα,Υπόλοιπη Ελλάδα,C#,Ναι,Backend
144,3/1/2024 10:57:03,Frontend,JavaScript,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Computer Science,1500,21000,3,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
145,3/1/2024 14:10:46,Bioinformatics,"Python, PHP, Bash",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,PhD,Μηχανικος πληροφορικης,18200,18200,1,Ελλάδα,Αττική,"Python, PHP, Bash",Ναι,Backend
146,3/1/2024 14:47:55,"Backend, Frontend","C#, JavaScript",5,Όχι,Άντρας,Απομακρυσμένα,Edinburgh ,Edinburgh ,501+,Όχι,Master,"Computer science , high performance e",62000,62000,5,Εξωτερικό,-,"C#, JavaScript",Ναι,"Backend, Frontend"
147,3/1/2024 15:28:11,"Backend, AI / ML","C#, Python",7,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,"Bsc in Computer Science, Msc in AI",50400,50400,7,Ελλάδα,Αττική,"C#, Python",Ναι,"Backend, AI / ML"
148,3/1/2024 17:04:54,Backend,Go,7,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορική,30000,30000,7,Ελλάδα,Αττική,Go,Ναι,Backend
149,3/1/2024 17:56:20,Backend,"Java, Kotlin",9,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"Πτυχιουχος Πληροφορικής (Βασεις Δεδομένων και Δικτυα) , Master of Science (Computer Science)",35320,35320,9,Ελλάδα,Αττική,"Java, Kotlin",Ναι,Backend
150,3/1/2024 20:26:53,Backend,pl/sql,1,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Όχι,Bachelor's,BSc,13440,13440,1,Ελλάδα,Αττική,PL/SQL,N/A,Backend
151,3/1/2024 21:27:17,"Backend, Frontend",JavaScript,4,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Θεσσαλονίκη,501+,Όχι,ΙΕΚ,τεχνικος εφαρμογων πληροφορικης,19000,19000,4,Ελλάδα,Υπόλοιπη Ελλάδα,JavaScript,Ναι,"Backend, Frontend"
152,3/2/2024 2:23:53,Embedded,"C, C++",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Bachelor of Science in Informatics and Telecommunications,21500,21500,2,Ελλάδα,Αττική,"C, C++",Ναι,FPGA / ASIC / Embedded
153,3/2/2024 2:47:44,"Backend, DevOps",Python,20,Όχι,Άντρας,Απομακρυσμένα,Ηράκλειο,Nicosia,51 - 100,Όχι,Master,Computer Science,30000,30000,10+,Εξωτερικό,-,Python,Ναι,"Backend, SRE / DevOps"
154,3/2/2024 10:05:44,Embedded,"C, Go, Bash",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"The Department of Information and Communication Systems Engineering, integrated master",25000,25000,2,Ελλάδα,Αττική,"C, Go, Bash",Ναι,FPGA / ASIC / Embedded
155,3/2/2024 11:36:59,"Backend, Frontend","Java, JavaScript",4,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,11 - 50,Όχι,Bachelor's,Software Engineer,21634,21634,4,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend"
